0,1,2,3
Homicide ,Asian or Pacific Islander,1999,3.0
Homicide ,Asian or Pacific Islander,2000,3.0
Homicide ,Asian or Pacific Islander,2001,4.1
Homicide ,Asian or Pacific Islander,2002,2.9
Homicide ,Asian or Pacific Islander,2003,2.8
Homicide ,Asian or Pacific Islander,2004,2.4
Homicide ,Asian or Pacific Islander,2005,2.8
Homicide ,Asian or Pacific Islander,2006,2.7
Homicide ,Asian or Pacific Islander,2007,2.2
Homicide ,Asian or Pacific Islander,2008,2.1
Homicide ,Asian or Pacific Islander,2009,2.0
Homicide ,Asian or Pacific Islander,2010,1.8
Homicide ,Asian or Pacific Islander,2011,2.0
Homicide ,Asian or Pacific Islander,2012,1.9
Homicide ,Asian or Pacific Islander,2013,1.5
Homicide ,Asian or Pacific Islander,2014,1.5
Homicide ,Asian or Pacific Islander,2015,1.6
Homicide ,Asian or Pacific Islander,2016,1.8
Diseases of heart,Hispanic or Latino,1950,0.0
Diseases of heart,Hispanic or Latino,1960,0.0
Diseases of heart,Hispanic or Latino,1970,0.0
Diseases of heart,Hispanic or Latino,1980,0.0
Diseases of heart,Hispanic or Latino,1981,0.0
Diseases of heart,Hispanic or Latino,1982,0.0
Diseases of heart,Hispanic or Latino,1983,0.0
Diseases of heart,Hispanic or Latino,1984,0.0
Diseases of heart,Hispanic or Latino,1985,0.0
Diseases of heart,Hispanic or Latino,1986,0.0
Diseases of heart,Hispanic or Latino,1987,0.0
Diseases of heart,Hispanic or Latino,1988,0.0
Diseases of heart,Hispanic or Latino,1989,0.0
Diseases of heart,Hispanic or Latino,1990,0.0
Diseases of heart,Hispanic or Latino,1991,0.0
Diseases of heart,Hispanic or Latino,1992,0.0
Diseases of heart,Hispanic or Latino,1993,0.0
Diseases of heart,Hispanic or Latino,1994,0.0
Diseases of heart,Hispanic or Latino,1995,0.0
Diseases of heart,Hispanic or Latino,1996,0.0
Diseases of heart,Hispanic or Latino,1997,0.0
Diseases of heart,Hispanic or Latino,1998,0.0
Diseases of heart,Hispanic or Latino,1999,205.8
Diseases of heart,Hispanic or Latino,2000,196.0
Diseases of heart,Hispanic or Latino,2001,193.7
Diseases of heart,Hispanic or Latino,2002,188.8
Diseases of heart,Hispanic or Latino,2003,182.1
Diseases of heart,Hispanic or Latino,2004,169.1
Diseases of heart,Hispanic or Latino,2005,170.4
Diseases of heart,Hispanic or Latino,2006,157.8
Diseases of heart,Hispanic or Latino,2007,149.5
Diseases of heart,Hispanic or Latino,2008,141.4
Diseases of heart,Hispanic or Latino,2009,135.8
Diseases of heart,Hispanic or Latino,2010,132.8
Diseases of heart,Hispanic or Latino,2011,123.9
Diseases of heart,Hispanic or Latino,2012,122.0
Diseases of heart,Hispanic or Latino,2013,121.2
Diseases of heart,Hispanic or Latino,2014,116.0
Diseases of heart,Hispanic or Latino,2015,116.9
Diseases of heart,Hispanic or Latino,2016,115.8
Ischemic heart disease,Hispanic or Latino,1950,0.0
Ischemic heart disease,Hispanic or Latino,1960,0.0
Ischemic heart disease,Hispanic or Latino,1970,0.0
Ischemic heart disease,Hispanic or Latino,1980,0.0
Ischemic heart disease,Hispanic or Latino,1981,0.0
Ischemic heart disease,Hispanic or Latino,1982,0.0
Ischemic heart disease,Hispanic or Latino,1983,0.0
Ischemic heart disease,Hispanic or Latino,1984,0.0
Ischemic heart disease,Hispanic or Latino,1985,0.0
Ischemic heart disease,Hispanic or Latino,1986,0.0
Ischemic heart disease,Hispanic or Latino,1987,0.0
Ischemic heart disease,Hispanic or Latino,1988,0.0
Ischemic heart disease,Hispanic or Latino,1989,0.0
Ischemic heart disease,Hispanic or Latino,1990,0.0
Ischemic heart disease,Hispanic or Latino,1991,0.0
Ischemic heart disease,Hispanic or Latino,1992,0.0
Ischemic heart disease,Hispanic or Latino,1993,0.0
Ischemic heart disease,Hispanic or Latino,1994,0.0
Ischemic heart disease,Hispanic or Latino,1995,0.0
Ischemic heart disease,Hispanic or Latino,1996,0.0
Ischemic heart disease,Hispanic or Latino,1997,0.0
Ischemic heart disease,Hispanic or Latino,1998,0.0
Ischemic heart disease,Hispanic or Latino,1999,162.2
Ischemic heart disease,Hispanic or Latino,2000,153.2
Ischemic heart disease,Hispanic or Latino,2001,151.1
Ischemic heart disease,Hispanic or Latino,2002,144.7
Ischemic heart disease,Hispanic or Latino,2003,136.8
Ischemic heart disease,Hispanic or Latino,2004,127.4
Ischemic heart disease,Hispanic or Latino,2005,127.9
Ischemic heart disease,Hispanic or Latino,2006,116.4
Ischemic heart disease,Hispanic or Latino,2007,107.5
Ischemic heart disease,Hispanic or Latino,2008,100.8
Ischemic heart disease,Hispanic or Latino,2009,94.7
Ischemic heart disease,Hispanic or Latino,2010,92.3
Ischemic heart disease,Hispanic or Latino,2011,84.2
Ischemic heart disease,Hispanic or Latino,2012,81.1
Ischemic heart disease,Hispanic or Latino,2013,80.3
Ischemic heart disease,Hispanic or Latino,2014,75.3
Ischemic heart disease,Hispanic or Latino,2015,74.5
Ischemic heart disease,Hispanic or Latino,2016,72.7
Cerebrovascular diseases,Hispanic or Latino,1950,0.0
Cerebrovascular diseases,Hispanic or Latino,1960,0.0
Cerebrovascular diseases,Hispanic or Latino,1970,0.0
Cerebrovascular diseases,Hispanic or Latino,1980,0.0
Cerebrovascular diseases,Hispanic or Latino,1981,0.0
Cerebrovascular diseases,Hispanic or Latino,1982,0.0
Cerebrovascular diseases,Hispanic or Latino,1983,0.0
Cerebrovascular diseases,Hispanic or Latino,1984,0.0
Cerebrovascular diseases,Hispanic or Latino,1985,0.0
Cerebrovascular diseases,Hispanic or Latino,1986,0.0
Cerebrovascular diseases,Hispanic or Latino,1987,0.0
Cerebrovascular diseases,Hispanic or Latino,1988,0.0
Cerebrovascular diseases,Hispanic or Latino,1989,0.0
Cerebrovascular diseases,Hispanic or Latino,1990,0.0
Cerebrovascular diseases,Hispanic or Latino,1991,0.0
Cerebrovascular diseases,Hispanic or Latino,1992,0.0
Cerebrovascular diseases,Hispanic or Latino,1993,0.0
Cerebrovascular diseases,Hispanic or Latino,1994,0.0
Cerebrovascular diseases,Hispanic or Latino,1995,0.0
Cerebrovascular diseases,Hispanic or Latino,1996,0.0
Cerebrovascular diseases,Hispanic or Latino,1997,0.0
Cerebrovascular diseases,Hispanic or Latino,1998,0.0
Cerebrovascular diseases,Hispanic or Latino,1999,46.6
Cerebrovascular diseases,Hispanic or Latino,2000,46.4
Cerebrovascular diseases,Hispanic or Latino,2001,45.3
Cerebrovascular diseases,Hispanic or Latino,2002,43.2
Cerebrovascular diseases,Hispanic or Latino,2003,42.5
Cerebrovascular diseases,Hispanic or Latino,2004,40.8
Cerebrovascular diseases,Hispanic or Latino,2005,38.6
Cerebrovascular diseases,Hispanic or Latino,2006,37.2
Cerebrovascular diseases,Hispanic or Latino,2007,35.8
Cerebrovascular diseases,Hispanic or Latino,2008,34.4
Cerebrovascular diseases,Hispanic or Latino,2009,32.2
Cerebrovascular diseases,Hispanic or Latino,2010,32.1
Cerebrovascular diseases,Hispanic or Latino,2011,30.7
Cerebrovascular diseases,Hispanic or Latino,2012,30.0
Cerebrovascular diseases,Hispanic or Latino,2013,29.6
Cerebrovascular diseases,Hispanic or Latino,2014,30.2
Cerebrovascular diseases,Hispanic or Latino,2015,32.3
Cerebrovascular diseases,Hispanic or Latino,2016,32.1
Malignant neoplasms,Hispanic or Latino,1950,0.0
Malignant neoplasms,Hispanic or Latino,1960,0.0
Malignant neoplasms,Hispanic or Latino,1970,0.0
Malignant neoplasms,Hispanic or Latino,1980,0.0
Malignant neoplasms,Hispanic or Latino,1981,0.0
Malignant neoplasms,Hispanic or Latino,1982,0.0
Malignant neoplasms,Hispanic or Latino,1983,0.0
Malignant neoplasms,Hispanic or Latino,1984,0.0
Malignant neoplasms,Hispanic or Latino,1985,0.0
Malignant neoplasms,Hispanic or Latino,1986,0.0
Malignant neoplasms,Hispanic or Latino,1987,0.0
Malignant neoplasms,Hispanic or Latino,1988,0.0
Malignant neoplasms,Hispanic or Latino,1989,0.0
Malignant neoplasms,Hispanic or Latino,1990,0.0
Malignant neoplasms,Hispanic or Latino,1991,0.0
Malignant neoplasms,Hispanic or Latino,1992,0.0
Malignant neoplasms,Hispanic or Latino,1993,0.0
Malignant neoplasms,Hispanic or Latino,1994,0.0
Malignant neoplasms,Hispanic or Latino,1995,0.0
Malignant neoplasms,Hispanic or Latino,1996,0.0
Malignant neoplasms,Hispanic or Latino,1997,0.0
Malignant neoplasms,Hispanic or Latino,1998,0.0
Malignant neoplasms,Hispanic or Latino,1999,134.8
Malignant neoplasms,Hispanic or Latino,2000,134.9
Malignant neoplasms,Hispanic or Latino,2001,133.1
Malignant neoplasms,Hispanic or Latino,2002,131.9
Malignant neoplasms,Hispanic or Latino,2003,130.0
Malignant neoplasms,Hispanic or Latino,2004,126.1
Malignant neoplasms,Hispanic or Latino,2005,127.9
Malignant neoplasms,Hispanic or Latino,2006,123.7
Malignant neoplasms,Hispanic or Latino,2007,121.8
Malignant neoplasms,Hispanic or Latino,2008,121.0
Malignant neoplasms,Hispanic or Latino,2009,119.7
Malignant neoplasms,Hispanic or Latino,2010,119.7
Malignant neoplasms,Hispanic or Latino,2011,117.0
Malignant neoplasms,Hispanic or Latino,2012,116.9
Malignant neoplasms,Hispanic or Latino,2013,114.5
Malignant neoplasms,Hispanic or Latino,2014,112.4
Malignant neoplasms,Hispanic or Latino,2015,110.3
Malignant neoplasms,Hispanic or Latino,2016,110.0
"Trachea, bronchus, and lung",Hispanic or Latino,1950,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1960,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1970,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1980,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1981,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1982,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1983,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1984,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1985,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1986,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1987,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1988,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1989,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1990,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1991,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1992,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1993,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1994,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1995,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1996,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1997,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1998,0.0
"Trachea, bronchus, and lung",Hispanic or Latino,1999,25.0
"Trachea, bronchus, and lung",Hispanic or Latino,2000,24.8
"Trachea, bronchus, and lung",Hispanic or Latino,2001,24.0
"Trachea, bronchus, and lung",Hispanic or Latino,2002,24.2
"Trachea, bronchus, and lung",Hispanic or Latino,2003,23.7
"Trachea, bronchus, and lung",Hispanic or Latino,2004,23.2
"Trachea, bronchus, and lung",Hispanic or Latino,2005,23.3
"Trachea, bronchus, and lung",Hispanic or Latino,2006,21.6
"Trachea, bronchus, and lung",Hispanic or Latino,2007,21.9
"Trachea, bronchus, and lung",Hispanic or Latino,2008,21.6
"Trachea, bronchus, and lung",Hispanic or Latino,2009,20.4
"Trachea, bronchus, and lung",Hispanic or Latino,2010,20.4
"Trachea, bronchus, and lung",Hispanic or Latino,2011,19.8
"Trachea, bronchus, and lung",Hispanic or Latino,2012,19.2
"Trachea, bronchus, and lung",Hispanic or Latino,2013,18.7
"Trachea, bronchus, and lung",Hispanic or Latino,2014,18.3
"Trachea, bronchus, and lung",Hispanic or Latino,2015,17.8
"Trachea, bronchus, and lung",Hispanic or Latino,2016,16.6
"Colon, rectum, and anus",Hispanic or Latino,1950,0.0
"Colon, rectum, and anus",Hispanic or Latino,1960,0.0
"Colon, rectum, and anus",Hispanic or Latino,1970,0.0
"Colon, rectum, and anus",Hispanic or Latino,1980,0.0
"Colon, rectum, and anus",Hispanic or Latino,1981,0.0
"Colon, rectum, and anus",Hispanic or Latino,1982,0.0
"Colon, rectum, and anus",Hispanic or Latino,1983,0.0
"Colon, rectum, and anus",Hispanic or Latino,1984,0.0
"Colon, rectum, and anus",Hispanic or Latino,1985,0.0
"Colon, rectum, and anus",Hispanic or Latino,1986,0.0
"Colon, rectum, and anus",Hispanic or Latino,1987,0.0
"Colon, rectum, and anus",Hispanic or Latino,1988,0.0
"Colon, rectum, and anus",Hispanic or Latino,1989,0.0
"Colon, rectum, and anus",Hispanic or Latino,1990,0.0
"Colon, rectum, and anus",Hispanic or Latino,1991,0.0
"Colon, rectum, and anus",Hispanic or Latino,1992,0.0
"Colon, rectum, and anus",Hispanic or Latino,1993,0.0
"Colon, rectum, and anus",Hispanic or Latino,1994,0.0
"Colon, rectum, and anus",Hispanic or Latino,1995,0.0
"Colon, rectum, and anus",Hispanic or Latino,1996,0.0
"Colon, rectum, and anus",Hispanic or Latino,1997,0.0
"Colon, rectum, and anus",Hispanic or Latino,1998,0.0
"Colon, rectum, and anus",Hispanic or Latino,1999,14.3
"Colon, rectum, and anus",Hispanic or Latino,2000,14.1
"Colon, rectum, and anus",Hispanic or Latino,2001,14.2
"Colon, rectum, and anus",Hispanic or Latino,2002,14.1
"Colon, rectum, and anus",Hispanic or Latino,2003,13.8
"Colon, rectum, and anus",Hispanic or Latino,2004,13.1
"Colon, rectum, and anus",Hispanic or Latino,2005,13.1
"Colon, rectum, and anus",Hispanic or Latino,2006,13.4
"Colon, rectum, and anus",Hispanic or Latino,2007,12.8
"Colon, rectum, and anus",Hispanic or Latino,2008,12.7
"Colon, rectum, and anus",Hispanic or Latino,2009,12.7
"Colon, rectum, and anus",Hispanic or Latino,2010,12.3
"Colon, rectum, and anus",Hispanic or Latino,2011,11.9
"Colon, rectum, and anus",Hispanic or Latino,2012,11.7
"Colon, rectum, and anus",Hispanic or Latino,2013,11.7
"Colon, rectum, and anus",Hispanic or Latino,2014,11.1
"Colon, rectum, and anus",Hispanic or Latino,2015,10.9
"Colon, rectum, and anus",Hispanic or Latino,2016,10.8
Chronic lower respiratory diseases ,Hispanic or Latino,1950,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1960,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1970,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1980,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1981,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1982,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1983,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1984,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1985,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1986,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1987,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1988,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1989,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1990,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1991,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1992,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1993,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1994,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1995,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1996,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1997,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1998,0.0
Chronic lower respiratory diseases ,Hispanic or Latino,1999,23.4
Chronic lower respiratory diseases ,Hispanic or Latino,2000,21.1
Chronic lower respiratory diseases ,Hispanic or Latino,2001,20.9
Chronic lower respiratory diseases ,Hispanic or Latino,2002,21.5
Chronic lower respiratory diseases ,Hispanic or Latino,2003,21.3
Chronic lower respiratory diseases ,Hispanic or Latino,2004,19.7
Chronic lower respiratory diseases ,Hispanic or Latino,2005,20.9
Chronic lower respiratory diseases ,Hispanic or Latino,2006,19.0
Chronic lower respiratory diseases ,Hispanic or Latino,2007,19.3
Chronic lower respiratory diseases ,Hispanic or Latino,2008,20.5
Chronic lower respiratory diseases ,Hispanic or Latino,2009,19.8
Chronic lower respiratory diseases ,Hispanic or Latino,2010,19.6
Chronic lower respiratory diseases ,Hispanic or Latino,2011,19.1
Chronic lower respiratory diseases ,Hispanic or Latino,2012,18.5
Chronic lower respiratory diseases ,Hispanic or Latino,2013,18.7
Chronic lower respiratory diseases ,Hispanic or Latino,2014,17.5
Chronic lower respiratory diseases ,Hispanic or Latino,2015,17.7
Chronic lower respiratory diseases ,Hispanic or Latino,2016,17.1
Influenza and pneumonia ,Hispanic or Latino,1950,0.0
Influenza and pneumonia ,Hispanic or Latino,1960,0.0
Influenza and pneumonia ,Hispanic or Latino,1970,0.0
Influenza and pneumonia ,Hispanic or Latino,1980,0.0
Influenza and pneumonia ,Hispanic or Latino,1981,0.0
Influenza and pneumonia ,Hispanic or Latino,1982,0.0
Influenza and pneumonia ,Hispanic or Latino,1983,0.0
Influenza and pneumonia ,Hispanic or Latino,1984,0.0
Influenza and pneumonia ,Hispanic or Latino,1985,0.0
Influenza and pneumonia ,Hispanic or Latino,1986,0.0
Influenza and pneumonia ,Hispanic or Latino,1987,0.0
Influenza and pneumonia ,Hispanic or Latino,1988,0.0
Influenza and pneumonia ,Hispanic or Latino,1989,0.0
Influenza and pneumonia ,Hispanic or Latino,1990,0.0
Influenza and pneumonia ,Hispanic or Latino,1991,0.0
Influenza and pneumonia ,Hispanic or Latino,1992,0.0
Influenza and pneumonia ,Hispanic or Latino,1993,0.0
Influenza and pneumonia ,Hispanic or Latino,1994,0.0
Influenza and pneumonia ,Hispanic or Latino,1995,0.0
Influenza and pneumonia ,Hispanic or Latino,1996,0.0
Influenza and pneumonia ,Hispanic or Latino,1997,0.0
Influenza and pneumonia ,Hispanic or Latino,1998,0.0
Influenza and pneumonia ,Hispanic or Latino,1999,18.8
Influenza and pneumonia ,Hispanic or Latino,2000,20.6
Influenza and pneumonia ,Hispanic or Latino,2001,20.7
Influenza and pneumonia ,Hispanic or Latino,2002,20.3
Influenza and pneumonia ,Hispanic or Latino,2003,19.5
Influenza and pneumonia ,Hispanic or Latino,2004,18.6
Influenza and pneumonia ,Hispanic or Latino,2005,18.5
Influenza and pneumonia ,Hispanic or Latino,2006,16.7
Influenza and pneumonia ,Hispanic or Latino,2007,14.7
Influenza and pneumonia ,Hispanic or Latino,2008,15.9
Influenza and pneumonia ,Hispanic or Latino,2009,15.6
Influenza and pneumonia ,Hispanic or Latino,2010,13.7
